GeneID,Entrez,Entry,Phylostrata
NPY1R,4886,P25929,8
NPY2R,4887,P49146,4
NPY4R,100996758,P50391,8
NPY5R,4889,Q15761,4
NQO1,1728,P15559,1
NQO2,4835,P16083,1
NR0B1,190,P51843,8
NR0B2,8431,Q15466,8
NR1D1,9572,P20393,6
NR1D2,9975,Q14995,6
NR1H2,7376,P55055,12
NR1H4,9971,Q96RI1,8
NR1I2,8856,O75469,8
NR1I3,9970,Q14994,11
NR2C1,7181,P13056,5
NR2C2,7182,P49116,5
NR2C2AP,126382,Q86WQ0,2
NR2E1,7101,Q9Y466,5
NR2F1,7025,P10589,4
NR2F6,2063,P10588,8
NR3C1,2908,P04150,8
NR3C2,4306,P08235,8
NR4A1,3164,P22736,8
NR4A2,4929,P43354,6
NR4A3,8013,Q92570,6
NR5A1,2516,Q13285,10
NR5A2,2494,O00482,4
NR6A1,2649,Q15406,6
NRAP,4892,Q86VF7,6
NRARP,441478,Q7Z6K4,5
NRAS,4893,P01111,2
NRBF2,29982,Q96F24,5
NRBP1,29959,Q9UHY1,4
NRBP2,340371,Q9NSY0,6
NRD1,4898,O43847,1
NRDE2,55051,Q9H7Z3,2
NREP,9315,Q16612,9
NRF1,4899,Q16656,4
NRG1,3084,Q02297,6
NRG2,9542,O14511,6
NRG3,10718,P56975,8
NRG4,145957,Q8WWG1,6
NRGN,4900,Q92686,8
NRIP1,8204,P48552,8
NRIP2,83714,Q9BQI9,8
NRL,4901,P54845,11
NRM,11270,Q8IXM6,1
NRN1,51299,Q9NPD7,8
NRN1L,123904,Q496H8,8
NRP1,8829,O14786,8
NRP2,8828,O60462,8
NRROS,375387,Q86YC3,8
NRSN1,140767,Q8IZ57,6
NRTN,4902,Q99748,8
NRXN1,9378,Q9ULB1,6
NRXN2,9379,Q9P2S2,6
NRXN3,9369,Q9Y4C0,6
NSA2,10412,O95478,2
NSD1,64324,Q96L73,2
NSDHL,50814,Q15738,1
NSF,4905,P46459,2
NSFL1C,55968,Q9UNZ2,2
NSG1,27065,P42857,8
NSG2,51617,Q9Y328,8
NSL1,25936,Q96IY1,8
NSMAF,8439,Q92636,2
NSMCE1,197370,Q8WV22,2
NSMCE2,286053,Q96MF7,2
NSMCE4A,54780,Q9NXX6,2
NSMF,26012,Q6X4W1,4
NSRP1,84081,Q9H0G5,2
NSUN2,54888,Q08J23,2
NSUN3,63899,Q9H649,8
NSUN4,387338,Q96CB9,2
NSUN5,55695,Q96P11,2
NSUN6,221078,Q8TEA1,1
NSUN7,79730,Q8NE18,5
NT5C,30833,Q8TCD5,1
NT5C1A,84618,Q9BXI3,5
NT5C2,22978,P49902,2
NT5C3A,51251,Q9H0P0,2
NT5DC1,221294,Q5TFE4,2
NT5DC2,64943,Q9H857,2
NT5DC3,51559,Q86UY8,2
NT5DC4,284958,Q86YG4,2
NT5E,4907,P21589,1
NTAN1,123803,Q96AB6,2
NTF3,4908,P20783,8
NTF4,4909,P34130,8
NTHL1,4913,P78549,1
NTM,50863,Q9P121,6
NTMT1,28989,Q9BV86,2
NTN1,9423,O95631,4
NTN3,4917,O00634,4
NTN4,59277,Q9HB63,7
NTN5,126147,Q8WTR8,10
NTNG1,22854,Q9Y2I2,8
NTNG2,84628,Q96CW9,8
NTPCR,84284,Q9BSD7,1
NTRK1,4914,P04629,6
NTRK2,4915,Q16620,6
NTRK3,4916,Q16288,6
NTS,4922,P30990,8
NTSR1,4923,P30989,8
NTSR2,23620,O95665,12
NUAK1,9891,O60285,6
NUB1,51667,Q9Y5A7,2
NUBP1,4682,P53384,1
NUBP2,10101,Q9Y5Y2,1
NUBPL,80224,Q8TB37,1
NUCB1,4924,Q02818,8
NUCB2,4925,P80303,4
NUCKS1,64710,Q9H1E3,8
NUDC,10726,Q9Y266,2
NUDCD1,84955,Q96RS6,2
NUDCD2,134492,Q8WVJ2,2
NUDCD3,23386,Q8IVD9,2
NUDT1,4521,P36639,1
NUDT10,170685,Q8NFP7,1
NUDT11,55190,Q96G61,1
NUDT12,83594,Q9BQG2,1
NUDT13,25961,Q86X67,1
NUDT15,55270,Q9NV35,1
NUDT16,131870,Q96DE0,5
NUDT17,200035,P0C025,5
NUDT18,79873,Q6ZVK8,1
NUDT19,390916,A8MXV4,4
NUDT2,318,P50583,1
NUDT21,11051,O43809,2
NUDT22,84304,Q9BRQ3,2
NUDT4,11163,Q9NZJ9,1
NUDT5,11164,Q9UKK9,1
NUDT6,11162,P53370,2
NUDT7,283927,P0C024,1
NUDT8,254552,Q8WV74,1
NUDT9,53343,Q9BW91,2
NUF2,83540,Q9BZD4,2
NUFIP1,26747,Q9UHK0,2
NUFIP2,57532,Q7Z417,8
NUGGC,389643,Q68CJ6,8
NUMA1,4926,Q14980,8
NUMB,8650,P49757,4
NUMBL,9253,Q9Y6R0,4
NUP107,57122,P57740,2
NUP133,55746,Q8WUM0,4
NUP155,9631,O75694,2
NUP160,23279,Q12769,2
NUP188,23511,Q5SRE5,4
NUP205,23165,Q92621,2
NUP210,23225,Q8TEM1,2
NUP210L,91181,Q5VU65,2
NUP35,129401,Q8NFH5,2
NUP37,79023,Q8NFH4,3
NUP43,348995,Q8NFH3,2
NUP50,10762,Q9UKX7,2
NUP54,53371,Q7Z3B4,2
NUP62,23636,P37198,2
NUP85,79902,Q9BW27,2
NUP88,4927,Q99567,5
NUP93,9688,Q8N1F7,2
NUP98,4928,P52948,2
NUPL1,9818,Q9BVL2,3
NUPL2,11097,O15504,6
NUPR1,26471,O60356,5
NUS1,116150,Q96E22,2
NUSAP1,51203,Q9BXS6,4
NUTF2,10204,P61970,2
NUTM1,256646,Q86Y26,10
NUTM2A,728118,Q8IVF1,12
NUTM2B,729262,A6NNL0,12
NUTM2E,0,B1AL46,12
NUTM2F,54754,A1L443,12
NUTM2G,441457,Q5VZR2,12
NVL,4931,O15381,2
NWD1,284434,Q149M9,4
NXF1,10482,Q9UBU9,2
NXF2,56001,Q9GZY0,2
NXF2B,56001,Q9GZY0,2
NXF3,56000,Q9H4D5,12
NXN,64359,Q6DKJ4,2
NXNL1,115861,Q96CM4,8
NXNL2,158046,Q5VZ03,2
NXPE1,120400,Q8N323,7
NXPE2,120406,Q96DL1,7
NXPE3,91775,Q969Y0,7
NXPE4,54827,Q6UWF7,7
NXPH1,30010,P58417,8
NXPH2,11249,O95156,8
NXPH3,11248,O95157,9
NXPH4,11247,O95158,8
NXT1,29107,Q9UKK6,2
NXT2,55916,Q9NPJ8,2
NYAP1,222950,Q6ZVC0,8
NYAP2,57624,Q9P242,8
NYNRIN,57523,Q9P2P1,11
NYX,60506,Q9GZU5,8
OAF,220323,Q86UD1,5
OARD1,221443,Q9Y530,1
OAS2,4939,P29728,11
OAS3,4940,Q9Y6K5,11
OASL,8638,Q15646,11
OAT,4942,P04181,1
OAZ1,4946,P54368,4
OAZ3,51686,Q9UMX2,11
OBFC1,79991,Q9H668,2
OBP2A,29991,Q9NY56,15
OBP2B,29989,Q9NPH6,12
OBSCN,84033,Q5VST9,1
OBSL1,23363,O75147,1
OC90,729330,Q02509,8
OCA2,4948,Q04671,1
OCEL1,79629,Q9H607,11
OCIAD1,54940,Q9NX40,4
OCIAD2,132299,Q56VL3,8
OCLN,100506658,Q16625,8
OCM2,4951,P0CE71,8
OCRL,4952,Q01968,2
OCSTAMP,128506,Q9BR26,8
ODAM,54959,A1E959,12
ODC1,4953,P11926,1
ODF1,4956,Q14990,6
ODF2L,57489,Q9ULJ1,9
ODF3,113746,Q96PU9,2
ODF3L1,161753,Q8IXM7,10
ODF3L2,284451,Q3SX64,2
ODF4,146852,Q2M2E3,12
OFCC1,266553,Q8IZS5,2
OFD1,8481,O75665,2
OGDH,4967,Q02218,1
OGDHL,55753,Q9ULD0,1
OGFOD1,55239,Q8N543,2
OGFOD2,79676,Q6N063,2
OGFOD3,79701,Q6PK18,2
OGFR,11054,Q9NZT2,2
OGFRL1,79627,Q5TC84,8
OGG1,4968,O15527,1
OGN,4969,P20774,6
OGT,8473,O15294,1
OIP5,11339,O43482,8
OIT3,170392,Q8WWZ8,4
OLA1,29789,Q9NTK5,1
OLAH,55301,Q9NV23,1
OLFM1,10439,Q99784,7
OLFM2,93145,O95897,7
OLFM3,118427,Q96PB7,7
OLFM4,10562,Q6UX06,8
OLFML1,283298,Q6UWY5,8
OLFML2A,169611,Q68BL7,7
OLFML3,56944,Q9NRN5,8
OLIG1,116448,Q8TAK6,8
OLIG2,10215,Q13516,8
OLIG3,167826,Q7RTU3,6
OLR1,4973,P78380,10
OMA1,115209,Q96E52,1
OMD,4958,Q99983,8
OMG,4974,P23515,1
ONECUT1,3175,Q9UBC0,5
ONECUT3,390874,O60422,6
OOEP,441161,A6NGQ2,12
OOSP1,0,A8MZH6,13
OOSP2,219990,Q86WS3,12
OPA1,4976,O60313,4
OPA3,80207,Q9H6K4,2
OPALIN,93377,Q96PE5,11
OPCML,4978,Q14982,8
OPHN1,4983,O60890,4
OPN1LW,5956,P04000,7
OPN1MW,2652,P04001,7
OPN1MW2,2652,P0DN77,7
OPN1SW,611,P03999,8
OPN3,23596,Q9H1Y3,8
OPN4,94233,Q9UHM6,5
OPRD1,4985,P41143,8
OPRK1,4986,P41145,8
OPRL1,4987,P41146,8
OPRM1,4988,P35372,8
OPTC,26254,Q9UBM4,8
OPTN,10133,Q96CV9,6
OR10A3,26496,P58181,10
OR10A4,283297,Q9H209,9
OR10A5,144124,Q9H207,9
OR10A6,390093,Q8NH74,10
OR10A7,121364,Q8NGE5,9
OR10AD1,121275,Q8NGE0,12
OR10AG1,282770,Q8NH19,11
OR10C1,442194,Q96KK4,11
OR10D3,0,Q8NH80,12
OR10G3,26533,Q8NGC4,10
OR10G7,390265,Q8NGN6,11
OR10G9,219870,Q8NGN4,11
OR10H1,26539,Q9Y4A9,10
OR10H2,26538,O60403,10
OR10H3,26532,O60404,12
OR10H4,126541,Q8NGA5,12
OR10H5,284433,Q8NGA6,10
OR10J1,26476,P30954,11
OR10J3,441911,Q5JRS4,11
OR10J5,127385,Q8NHC4,12
OR10K1,391109,Q8NGX5,10
OR10K2,391107,Q6IF99,10
OR10P1,121130,Q8NGE3,11
OR10Q1,219960,Q8NGQ4,11
OR10R2,343406,Q8NGX6,11
OR10T2,128360,Q8NGX3,6
OR10V1,390201,Q8NGI7,10
OR10W1,81341,Q8NGF6,11
OR10X1,128367,Q8NGY0,11
OR10Z1,128368,Q8NGY1,12
OR11A1,26531,Q9GZK7,11
OR11G2,390439,Q8NGC1,11
OR11H1,79334,Q8NH07,12
OR11H4,390442,Q8NGC9,11
OR11H6,122748,Q8NGC7,11
OR11L1,391189,Q8NGX0,11
OR12D2,26529,P58182,9
OR12D3,81797,Q9UGF7,12
OR13C3,138803,Q8NGS6,11
OR13C4,138804,Q8NGS5,12
OR13C5,138799,Q8NGS8,15
OR13C8,138802,Q8NGS7,11
OR13C9,286362,Q8NGT0,11
OR13D1,286365,Q8NGV5,10
OR13F1,138805,Q8NGS4,11
OR13G1,441933,Q8NGZ3,11
OR13H1,347468,Q8NG92,10
OR13J1,392309,Q8NGT2,11
OR14A16,284532,Q8NHC5,8
OR14A2,0,Q96R54,13
OR14C36,127066,Q8NHC7,8
OR14I1,401994,A6ND48,11
OR14J1,442191,Q9UGF5,8
OR14K1,0,Q8NGZ2,8
OR1A1,8383,Q9P1Q5,12
OR1B1,347169,Q8NGR6,11
OR1C1,26188,Q15619,14
OR1D2,4991,P34982,12
OR1E1,8387,P30953,11
OR1E2,8388,P47887,11
OR1F1,4992,O43749,8
OR1I1,126370,O60431,11
OR1J1,347168,Q8NGS3,11
OR1J2,26740,Q8NGS2,12
OR1J4,26219,Q8NGS1,11
OR1K1,392392,Q8NGR3,11
OR1L1,26737,Q8NH94,12
OR1L3,26735,Q8NH93,12
OR1L4,254973,Q8NGR5,11
OR1L6,392390,Q8NGR2,11
OR1L8,138881,Q8NGR8,12
OR1N2,138882,Q8NGR9,11
OR1Q1,158131,Q15612,11
OR1S1,219959,Q8NH92,11
OR1S2,219958,Q8NGQ3,11
OR2A1,346528,Q8NGT9,9
OR2A12,346525,Q8NGT7,12
OR2A14,135941,Q96R47,12
OR2A2,442361,Q6IF42,12
OR2A25,392138,A4D2G3,10
OR2A4,79541,O95047,12
OR2A42,346528,Q8NGT9,9
OR2A5,393046,Q96R48,12
OR2A7,401427,Q96R45,12
OR2AE1,81392,Q8NHA4,12
OR2AG1,144125,Q9H205,11
OR2AG2,338755,A6NM03,11
OR2AJ1,0,Q8NGZ0,11
OR2AK2,391191,Q8NG84,12
OR2AP1,121129,Q8NGE2,12
OR2AT4,341152,A6NND4,11
OR2B11,127623,Q5JQS5,11
OR2B2,81697,Q9GZK3,10
OR2B3,442184,O76000,12
OR2B6,26212,P58173,10
OR2C1,4993,O95371,11
OR2C3,81472,Q8N628,11
OR2D2,120776,Q9H210,11
OR2D3,120775,Q8NGH3,12
OR2F1,26211,Q13607,11
OR2F2,135948,O95006,11
OR2G2,81470,Q8NGZ5,10
OR2G3,81469,Q8NGZ4,10
OR2G6,391211,Q5TZ20,10
OR2H1,26716,Q9GZK4,12
OR2H2,7932,O95918,11
OR2J1,0,Q9GZK6,14
OR2J2,26707,O76002,15
OR2J3,442186,O76001,12
OR2K2,26248,Q8NGT1,11
OR2L13,284521,Q8N349,12
OR2L2,26246,Q8NH16,11
OR2L3,391192,Q8NG85,11
OR2L5,81466,Q8NG80,11
OR2L8,391190,Q8NGY9,11
OR2M2,391194,Q96R28,12
OR2M3,127062,Q8NG83,12
OR2M4,26245,Q96R27,15
OR2M5,127059,A3KFT3,12
OR2M7,391196,Q8NG81,15
OR2S2,56656,Q9NQN1,11
OR2T1,26696,O43869,11
OR2T10,127069,Q8NGZ9,14
OR2T11,127077,Q8NH01,11
OR2T12,127064,Q8NG77,12
OR2T2,401992,Q6IF00,11
OR2T27,403239,Q8NH04,11
OR2T29,343563,Q8NH02,11
OR2T3,343173,Q8NH03,16
OR2T33,391195,Q8NG76,12
OR2T34,127068,Q8NGX1,16
OR2T35,403244,Q8NGX2,11
OR2T4,127074,Q8NH00,11
OR2T5,401993,Q6IEZ7,11
OR2T6,254879,Q8NHC8,12
OR2T8,343172,A6NH00,12
OR2V1,26693,Q8NHB1,11
OR2V2,285659,Q96R30,11
OR2W1,26692,Q9Y3N9,11
OR2W3,343171,Q7Z3T1,11
OR2Y1,134083,Q8NGV0,11
OR2Z1,284383,Q8NG97,12
OR3A2,4995,P47893,12
OR3A3,8392,P47888,12
OR4A15,81328,Q8NGL6,8
OR4A16,81327,Q8NH70,12
OR4A5,81318,Q8NH83,12
OR4B1,119765,Q8NGF8,10
OR4C11,219429,Q6IEV9,8
OR4C12,283093,Q96R67,10
OR4C15,81309,Q8NGM1,10
OR4C16,219428,Q8NGL9,8
OR4C3,256144,Q8NH37,11
OR4C46,119749,A6NHA9,11
OR4C5,0,Q8NGB2,10
OR4C6,219432,Q8NH72,11
OR4D1,26689,Q15615,10
OR4D11,219986,Q8NGI4,11
OR4D5,219875,Q8NGN0,11
OR4D6,219983,Q8NGJ1,11
OR4D9,390199,Q8NGE8,11
OR4E2,26686,Q8NGC2,10
OR4F15,390649,Q8NGB8,12
OR4F16,26683,Q6IEY1,12
OR4F17,81099,Q8NGA8,12
OR4F21,441308,O95013,12
OR4F29,26683,Q6IEY1,12
OR4F3,26683,Q6IEY1,12
OR4F4,26682,Q96R69,12
OR4F5,79501,Q8NH21,12
OR4F6,390648,Q8NGB9,12
OR4K1,79544,Q8NGD4,11
OR4K13,390433,Q8NH42,11
OR4K14,122740,Q8NGD5,11
OR4K15,81127,Q8NH41,11
OR4K17,390436,Q8NGC6,12
OR4K2,390431,Q8NGD2,11
OR4K5,79317,Q8NGD3,12
OR4L1,122742,Q8NH43,11
OR4M1,441670,Q8NGD0,9
OR4N2,390429,Q8NGD1,12
OR4N4,283694,Q8N0Y3,12
OR4N5,390437,Q8IXE1,11
OR4P4,81300,Q8NGL7,8
OR4Q3,441669,Q8NH05,11
OR4S1,256148,Q8NGB4,11
OR4S2,219431,Q8NH73,10
OR4X1,390113,Q8NH49,12
OR4X2,119764,Q8NGF9,10
OR51A4,401666,Q8NGJ6,11
OR51A7,119687,Q8NH64,11
OR51B2,79345,Q9Y5P1,13
OR51B4,79339,Q9Y5P0,12
OR51B5,282763,Q9H339,11
OR51B6,390058,Q9H340,11
OR51D1,390038,Q8NGF3,8
OR51E1,143503,Q8TCB6,10
OR51E2,81285,Q9H255,9
OR51F1,256892,A6NGY5,11
OR51F2,119694,Q8NH61,11
OR51G1,79324,Q8NGK1,12
OR51G2,81282,Q8NGK0,12
OR51H1P,0,Q8NH63,8
OR51I1,390063,Q9H343,11
OR51I2,390064,Q9H344,11
OR51J1,0,Q9H342,10
OR51L1,119682,Q8NGJ5,10
OR51M1,390059,Q9H341,12
OR51Q1,390061,Q8NH59,11
OR51S1,119692,Q8NGJ8,11
OR51T1,401665,Q8NGJ9,11
OR51V1,283111,Q9H2C8,10
OR52A1,23538,Q9UKL2,10
OR52A5,390054,Q9H2C5,11
OR52B1P,0,NA,10
OR52B4,143496,Q8NGK2,11
OR52B6,340980,Q8NGF0,11
OR52D1,390066,Q9H346,10
OR52E2,119678,Q8NGJ4,11
OR52E4,390081,Q8NGH9,10
OR52H1,390067,Q8NGJ2,11
OR52I1,390037,Q8NGK6,9
OR52I2,143502,Q8NH67,9
OR52J3,119679,Q8NH60,11
OR52K1,390036,Q8NGK4,11
OR52K2,119774,Q8NGK3,11
OR52L1,338751,Q8NGH7,8
OR52M1,119772,Q8NGK5,11
OR52N1,79473,Q8NH53,12
OR52N2,390077,Q8NGI0,10
OR52N4,390072,Q8NGI2,10
OR52N5,390075,Q8NH56,11
OR52R1,119695,Q8NGF1,9
OR52W1,120787,Q6IF63,11
OR56A1,120796,Q8NGH5,10
OR56A3,390083,Q8NH54,11
OR56A4,120793,Q8NGH8,10
OR56B1,387748,Q8NGI3,10
OR56B4,196335,Q8NH76,10
OR5A1,219982,Q8NGJ0,11
OR5A2,219981,Q8NGI9,10
OR5AK2,390181,Q8NH90,9
OR5AN1,390195,Q8NGI8,12
OR5AP2,338675,Q8NGF4,11
OR5AR1,219493,Q8NGP9,11
OR5AS1,219447,Q8N127,11
OR5AU1,390445,Q8NGC0,12
OR5B12,390191,Q96R08,11
OR5B17,219965,Q8NGF7,11
OR5B2,390190,Q96R09,13
OR5B21,219968,A6NL26,11
OR5B3,441608,Q8NH48,12
OR5C1,392391,Q8NGR4,11
OR5D13,390142,Q8NGL4,12
OR5D14,219436,Q8NGL3,11
OR5D16,390144,Q8NGK9,12
OR5F1,338674,O95221,11
OR5H1,26341,A6NKK0,11
OR5H15,403274,A6NDH6,15
OR5H2,79310,Q8NGV7,11
OR5H6,79295,Q8NGV6,15
OR5I1,10798,Q13606,9
OR5J2,282775,Q8NH18,9
OR5K1,26339,Q8NHB7,11
OR5K2,402135,Q8NHB8,14
OR5K3,403277,A6NET4,13
OR5K4,403278,A6NMS3,12
OR5L1,219437,Q8NGL2,11
OR5L2,26338,Q8NGL0,11
OR5M3,219482,Q8NGP4,11
OR5M8,219484,Q8NGP6,11
OR5M9,390162,Q8NGP3,11
OR5P2,120065,Q8WZ92,12
OR5P3,120066,Q8WZ94,10
OR5R1,219479,Q8NH85,11
OR5T1,390155,Q8NG75,10
OR5T2,219464,Q8NGG2,12
OR5T3,390154,Q8NGG3,10
OR5V1,81696,Q9UGF6,11
OR5W2,390148,Q8NH69,11
OR6A2,8590,O95222,11
OR6B1,135946,O95007,9
OR6B2,389090,Q6IFH4,11
OR6B3,150681,Q8NGW1,11
OR6C1,390321,Q96RD1,11
OR6C2,341416,Q9NZP2,12
OR6C3,254786,Q9NZP0,10
OR6C4,341418,Q8NGE1,8
OR6C6,283365,A6NF89,11
OR6C65,403282,A6NJZ3,10
OR6C68,403284,A6NDL8,12
OR6C70,390327,A6NIJ9,12
OR6C74,254783,A6NCV1,11
OR6C75,390323,A6NL08,10
OR6C76,390326,A6NM76,10
OR6F1,343169,Q8NGZ6,11
OR6K2,81448,Q8NGY2,11
OR6K3,391114,Q8NGY3,11
OR6K6,128371,Q8NGW6,11
OR6M1,390261,Q8NGM8,11
OR6N1,128372,Q8NGY5,11
OR6N2,81442,Q8NGY6,12
OR6P1,128366,Q8NGX9,11
OR6Q1,219952,Q8NGQ2,11
OR6S1,341799,Q8NH40,11
OR6T1,219874,Q8NGN1,11
OR6V1,346517,Q8N148,11
OR6X1,390260,Q8NH79,11
OR6Y1,391112,Q8NGX8,11
OR7A10,390892,O76100,10
OR7A17,26333,O14581,12
OR7A5,26659,Q15622,10
OR7C1,26664,O76099,10
OR7C2,26658,O60412,10
OR7D2,162998,Q96RA2,12
OR7D4,125958,Q8NG98,10
OR7E24,26648,Q6IFN5,12
OR7G1,125962,Q8NGA0,12
OR7G2,390882,Q8NG99,12
OR7G3,390883,Q8NG95,10
OR8A1,390275,Q8NGG7,11
OR8B12,219858,Q8NGG6,12
OR8B2,26595,Q96RD0,12
OR8B3,390271,Q8NGG8,12
OR8B4,283162,Q96RC9,12
OR8B8,26493,Q15620,11
OR8D1,283159,Q8WZ84,11
OR8D2,283160,Q9GZM6,11
OR8D4,338662,Q8NGM9,10
OR8H1,219469,Q8NGG4,12
OR8H2,390151,Q8N162,13
OR8H3,390152,Q8N146,12
OR8I2,120586,Q8N0Y5,11
OR8J1,219477,Q8NGP2,10
OR8J3,81168,Q8NGG0,10
OR8K1,390157,Q8NGG5,12
OR8K3,219473,Q8NH51,10
OR8K5,219453,Q8NH50,12
OR8S1,341568,Q8NH09,12
OR8U1,219417,Q8NH10,9
OR9G1,390174,Q8NH87,12
OR9G4,283189,Q8NGQ1,11
OR9I1,219954,Q8NGQ6,11
OR9K2,441639,Q8NGE7,10
OR9Q1,219956,Q8NGQ5,11
OR9Q2,219957,Q8NGE9,11
ORAI1,84876,Q96D31,4
ORAI2,80228,Q96SN7,4
ORAI3,93129,Q9BRQ5,10
ORC1,4998,Q13415,1
ORC2,4999,Q13416,2
ORC3,23595,Q9UBD5,2
ORC4,5000,O43929,2
ORC5,5001,O43913,2
ORC6,23594,Q9Y5N6,2
ORM1,5004,P02763,9
ORM2,5005,P19652,9
ORMDL1,94101,Q9P0S3,2
ORMDL2,29095,Q53FV1,2
ORMDL3,94103,Q8N138,2
OS9,10956,Q13438,2
OSBP,5007,P22059,2
OSBP2,23762,Q969R2,2
OSBPL11,114885,Q9BXB4,4
OSBPL1A,114876,Q9BXW6,2
OSBPL2,9885,Q9H1P3,2
OSBPL3,26031,Q9H4L5,2
OSBPL5,114879,Q9H0X9,2
OSBPL6,114880,Q9BZF3,2
OSBPL7,114881,Q9BZF2,2
OSBPL8,114882,Q9BZF1,2
OSBPL9,114883,Q96SU4,5
OSCAR,126014,Q8IYS5,9
OSCP1,127700,Q8WVF1,2
OSER1,51526,Q9NX31,6
OSGEP,55644,Q9NPF4,1
OSGEPL1,64172,Q9H4B0,1
OSGIN1,29948,Q9UJX0,3
OSGIN2,734,Q9Y236,3
OSM,5008,P13725,12
OSMR,9180,Q99650,9
OSR1,130497,Q8TAX0,6
OSR2,116039,Q8N2R0,6
OSTC,58505,Q9NRP0,2
OSTF1,26578,Q92882,2
OSTM1,28962,Q86WC4,4
OSTN,344901,P61366,8
OTC,5009,P00480,1
OTOA,146183,Q7RTW8,6
OTOF,9381,Q9HC10,2
OTOG,340990,Q6ZRI0,1
OTOGL,283310,Q3ZCN5,1
OTOL1,131149,A6NHN0,8
OTOP1,133060,Q7RTM1,8
OTOP2,92736,Q7RTS6,5
OTOP3,347741,Q7RTS5,10
OTOR,56914,Q9NRC9,8
OTOS,150677,Q8NHW6,8
OTP,23440,Q5XKR4,4
OTUB1,55611,Q96FW1,2
OTUB2,78990,Q96DC9,2
OTUD1,220213,Q5VV17,6
OTUD3,23252,Q5T2D3,2
OTUD5,55593,Q96G74,2
OTUD6A,139562,Q7L8S5,12
OTUD6B,51633,Q8N6M0,2
OTUD7A,161725,Q8TE49,5
OTUD7B,56957,Q6GQQ9,5
OTX1,5013,P32242,3
OTX2,5015,P32243,6
OVCH1,341350,Q7RTY7,6
OVCH2,341277,Q7RTZ1,8
OVOL1,5017,O14753,4
OVOL2,58495,Q9BRP0,4
OVOL3,728361,O00110,11
OXA1L,5018,Q15070,2
OXCT1,5019,P55809,1
OXCT2,64064,Q9BYC2,1
OXER1,165140,Q8TDS5,11
OXGR1,27199,Q96P68,8
OXLD1,339229,Q5BKU9,4
OXNAD1,92106,Q96HP4,2
OXR1,55074,Q8N573,2
OXSM,54995,Q9NWU1,1
OXSR1,9943,O95747,2
OXT,5020,P01178,6
OXTR,5021,P30559,8
P2RX1,5023,P51575,4
P2RX2,22953,Q9UBL9,8
P2RX3,5024,P56373,8
P2RX4,5025,Q99571,4
P2RX6,9127,O15547,10
P2RX7,5027,Q99572,8
P2RY1,5028,P47900,8
P2RY11,5032,Q96G91,2
P2RY12,64805,Q9H244,8
P2RY13,53829,Q9BPV8,8
P2RY14,9934,Q15391,8
P2RY2,5029,P41231,8
P2RY4,5030,P51582,8
P2RY6,5031,Q15077,8
P2RY8,286530,Q86VZ1,8
P4HA1,5033,P13674,1
P4HA2,8974,O15460,1
P4HA3,283208,Q7Z4N8,8
P4HB,5034,P07237,2
P4HTM,54681,Q9NXG6,5
PAAF1,80227,Q9BRP4,2
PABPC1,26986,P11940,2
PABPC1L,80336,Q4VXU2,2
PABPC1L2A,340529,Q5JQF8,12
PABPC1L2B,340529,Q5JQF8,12
PABPC3,5042,Q9H361,2
PABPC4,8761,Q13310,2
PABPC5,140886,Q96DU9,12
PABPN1,8106,Q86U42,2
PABPN1L,390748,A6NDY0,11
PACRG,135138,Q96M98,2
PACRGL,133015,Q8N7B6,2
PACS1,55690,Q6VY07,4
PACS2,23241,Q86VP3,4
PACSIN1,29993,Q9BY11,4
PACSIN2,11252,Q9UNF0,4
PACSIN3,29763,Q9UKS6,8
PADI1,29943,Q9ULC6,8
PADI2,11240,Q9Y2J8,8
PADI3,51702,Q9ULW8,8
PADI4,23569,Q9UM07,8
PAEP,5047,P09466,12
PAF1,54623,Q8N7H5,2
PAFAH1B1,5048,P43034,2
PAFAH1B2,5049,P68402,2
PAFAH1B3,5050,Q15102,2
PAFAH2,5051,Q99487,2
PAG1,55824,Q9NWQ8,8
PAGE1,8712,O75459,14
PAGE2,203569,Q7Z2X7,14
PAGE2B,389860,Q5JRK9,14
PAGE3,0,Q5JUK9,14
PAGE4,9506,O60829,14
PAGE5,90737,Q96GU1,12
PAGR1,79447,Q9BTK6,5
PAH,5053,P00439,1
PAICS,10606,P22234,1
PAIP1,10605,Q9H074,4
PAIP2,51247,Q9BPZ3,5
PAIP2B,400961,Q9ULR5,6
PAK1,5058,Q13153,2
PAK1IP1,55003,Q9NWT1,2
PAK2,5062,Q13177,2
PAK3,5063,O75914,2
PAK4,10298,O96013,4
PAK6,56924,Q9NQU5,8
PAK7,57144,Q9P286,4
PALB2,79728,Q86YC2,8
PALD1,27143,Q9ULE6,2
PALLD,23022,Q8WX93,7
PALM,5064,O75781,8
PALM2,114299,Q8IXS6,8
PALM2-AKAP2,11217,NA,7
PALM3,342979,A6NDB9,8
PALMD,54873,Q9NP74,8
PAM,5066,P19021,2
PAM16,51025,Q9Y3D7,2
PAMR1,25891,Q6UXH9,6
PAN2,9924,Q504Q3,2
PAN3,255967,Q58A45,2
PANK1,53354,Q8TE04,1
PANK2,80025,Q9BZ23,1
PANK3,79646,Q9H999,1
PANX1,24145,Q96RD7,6
PANX2,56666,Q96RD6,5
PANX3,116337,Q96QZ0,8
PAOX,196743,Q6QHF9,2
PAPD4,167153,Q6PIY7,4
PAPD5,64282,Q8NDF8,2
